PC	r2	rho	lc	up	test	gwas	contrast	chrtype_gwas	chrtype_test
34	0.0102494517482489	0.0128571636952696	0.00979215418975203	0.0159219316122161	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-odd
35	0.0103820289077359	-0.0115142158089027	-0.014579096667327	-0.00844911858907337	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-odd
36	0.010409539381221	0.00524504311045399	0.00217968271893152	0.00831030493302806	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-odd
37	0.0104423269323668	-0.00572604087004106	-0.00879128199711167	-0.0026606921353042	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-odd
38	0.0104578635857444	0.00394165612545024	0.000876271276456358	0.00700696689887538	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-odd
39	0.0105743921364034	-0.0107948387791828	-0.0138597755897253	-0.00772969912165423	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-odd
40	0.0105755183675638	0.00106124075775895	-0.00200416119877033	0.00412662277009649	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-odd
1	0.0090844936052748	-0.0953126098964602	-0.0983492705442741	-0.0922741742826719	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
2	0.0101731397074713	0.0329946376218157	0.029932269583053	0.0360563862575482	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
3	0.0102419415843957	-0.00829468981090984	-0.0113597964077449	-0.00522942734021934	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
4	0.0104026661105966	-0.012677717440286	-0.0157425010885368	-0.00961269557420193	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
5	0.0110090455717691	0.0246247737618387	0.021561005850484	0.027688079173091	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
6	0.0118259356147868	0.0285812882426219	0.0255181285244073	0.0316439112629362	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
7	0.0118509272305312	-0.00499916114555418	-0.00806443299965788	-0.00193379534307144	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
8	0.0118511722139955	-0.000494957845272666	-0.00356034788011227	0.00257044149145513	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
9	0.0118567317065163	0.0023578580143828	-0.000707542536317174	0.00542321425339995	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
10	0.0119494722425039	-0.00963018884961248	-0.012695209519497	-0.00656498721349988	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
11	0.0119638462718763	0.00379130947553011	0.000725922475354265	0.00685662522551994	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
12	0.012052048524144	0.00939160554739155	0.00632639224105431	0.0124566423700511	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
13	0.0126498062632761	-0.0244490840975709	-0.0275124175856207	-0.0213852914052434	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
14	0.0127654529955214	-0.0107539174319374	-0.0138188573299226	-0.00768877545574554	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
15	0.0127791488781724	-0.00370079521199911	-0.00676611389123881	-0.00063540698356334	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
16	0.0137135372562145	-0.030567766660591	-0.0336300108882234	-0.0275049485005715	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
17	0.013779706916235	0.00813447323172845	0.0050692041974996	0.0111995894024903	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
18	0.014836888201924	-0.0325143250771005	-0.0355761746627131	-0.0294518650860616	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
19	0.0149263283040349	-0.00945727788053865	-0.0125223102917982	-0.00639206775173052	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
20	0.0150272136279385	0.0100441693198394	0.00697898876162532	0.0131091611340258	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
21	0.0153851935094146	-0.018920355978232	-0.0219844763511223	-0.0158558801567344	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
22	0.0164462883561268	0.0325744510130363	0.029512002455195	0.0356362880390769	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
23	0.0164475057206786	-0.00110334278686394	-0.00416872412422771	0.00196205928592479	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
24	0.0164702427127338	-0.0047683322829824	-0.00783361321718378	-0.0017029617381272	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
25	0.0164715818647954	-0.00115721694497897	-0.00422259740279014	0.00190818526072639	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
26	0.0164767150247321	-0.00226564796210473	-0.00533100637444268	0.00079975302901281	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
27	0.0166110350305605	-0.0115896510241163	-0.0146545258315267	-0.00852455843819195	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
28	0.0168646567496181	-0.0159255053376036	-0.018989973722357	-0.0128607377359832	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
29	0.0168747109847166	0.00317084124877958	0.000105446836963186	0.00623617607062944	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
30	0.0169320277075628	-0.00757078053343279	-0.0106359291375342	-0.00450548965754888	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
31	0.0169336536520961	0.00127512503527437	-0.00179027739924197	0.00434050350602442	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
32	0.0170105247140136	0.00876761433730466	0.00570237215868044	0.0118326917562028	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
33	0.0170499332062616	0.00627761819977364	0.00321228457824623	0.00934283384879845	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
34	0.0170862215179397	0.00602397823554728	0.00295863743263021	0.00908920583215218	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
35	0.017235220045256	-0.0122064954806645	-0.0152713194992173	-0.00914144209598009	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
36	0.0174386058008712	0.0142613379342488	0.0111964319678897	0.0173259759375394	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
37	0.0175100737335378	-0.00845387051233182	-0.0115189674413031	-0.0053886147186041	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
38	0.017516525996762	0.00254013038004716	-0.000525269146710424	0.00560548216968464	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
39	0.0176895644864949	-0.013154409167782	-0.0162191505921644	-0.0100894205714404	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
40	0.0176898499944114	0.00053433008608015	-0.00253106949638936	0.00359971962672779	le	WBS	EUROPEAN_NEOLITHIC	chr-odd	test-all
1	0.00524833988007795	0.0724454269093498	0.0693954423878216	0.0754940570878425	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
2	0.00580826471062691	-0.0236627309452602	-0.0267261877812071	-0.0205988296575471	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
3	0.00583774001554576	-0.00542911650298174	-0.00849437057310998	-0.00236376040485456	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
4	0.00583864449947986	0.000951043551889153	-0.00211435804889804	0.00401642727944728	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
5	0.00619286757601142	0.0188208153160753	0.0157563289130154	0.0218849481392268	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
6	0.00636414619692867	0.0130873458269646	0.0100223524658529	0.0161520932758077	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
7	0.00637159792112573	0.00272978441109289	-0.000335613834026832	0.00579513135494199	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
8	0.006372347255906	0.000865641118273091	-0.00219976015560884	0.0039310261239154	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
9	0.00649875374118546	-0.011243064233592	-0.0143079665543159	-0.00817795064531606	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
10	0.00661234969602607	0.0106581402185834	0.00759299285565226	0.0137230873026587	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
11	0.00693408445412164	-0.017936966690683	-0.0210012073992301	-0.0148723889958233	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
12	0.00704081550094975	-0.0103310717803581	-0.0133960429802276	-0.0072659064462964	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
13	0.00725584537301993	-0.0146638966524146	-0.0177284951819238	-0.0115990225991784	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
14	0.00728393512365227	0.00529997660149722	0.00223461746951653	0.00836523613223412	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
15	0.00748845495218123	-0.014301042958577	-0.0173656771126613	-0.0112361400956924	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
16	0.00760317627314896	-0.0107108033998573	-0.0137757465396142	-0.00764565899186857	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
17	0.00760637913462774	0.00178965423341913	-0.00127574820208009	0.00485502303552009	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
18	0.00888551766353261	-0.0357650465562438	-0.0388261853225814	-0.0327032365064714	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
19	0.00928118182915276	-0.0198913087288941	-0.0229553044722178	-0.0168269393101777	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
20	0.00961871729889931	-0.0183721383080242	-0.0214363264965454	-0.0153076049629669	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
21	0.0100152046430896	-0.0199119904514608	-0.0229759834772643	-0.0168476233620487	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
22	0.0101036924129967	-0.00940679401917092	-0.0124718298239272	-0.00634158144537106	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
23	0.0102195125072186	-0.0107619746802254	-0.0138269139711171	-0.00769683315975717	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
24	0.0102374446935111	-0.00423464150067318	-0.00729994217796065	-0.0011692612419316	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
25	0.0102379150600555	0.000685832234648218	-0.0023795682047771	0.00375121978502978	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
26	0.0102401666339685	0.00150052435869432	-0.00156487827602434	0.00456589879367449	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
27	0.0103697477100398	-0.011383368140495	-0.0144482594120965	-0.00831826296558067	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
28	0.0104066373350766	0.00607368252287281	0.0030083430961754	0.00913890780925309	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
29	0.0104410038569579	0.00586229656652397	0.00279695139171246	0.00892753157323317	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
30	0.0104450585338503	-0.00201362320821995	-0.00507898729465708	0.00105177872068549	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
31	0.0104526668460285	0.00275831682776627	-0.000307081205454455	0.00582366302351025	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
32	0.010536091780819	-0.00913372436136173	-0.012198778250897	-0.00606849883333937	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
33	0.0106352289486638	0.00995676456429585	0.00689157946834458	0.0130217625583503	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
34	0.0106353113901481	-0.000287126576689413	-0.00335251906269521	0.00277827130537137	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
35	0.0106503784351116	-0.00388162930330219	-0.00694694208026995	-0.000816243578815898	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
36	0.0106912048779345	0.00638955684093888	0.00332422651421537	0.00945476709171667	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
37	0.0106915725618158	0.000606369127713989	-0.00245903087978433	0.00367175773954056	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
38	0.0106950502876113	0.00186486692773908	-0.00120053537193412	0.00493023418053358	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
39	0.0107133296745616	-0.00427543981713332	-0.00734073904678808	-0.00121006023933116	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
40	0.0108299928103505	-0.0108010710946826	-0.0138660074341073	-0.00773593179118708	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-even
1	0.00391834216233629	0.0625966625495025	0.0595426923743808	0.065649460936354	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
2	0.0044581842222859	-0.0232345015955647	-0.0262980240098529	-0.020170542764077	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
3	0.00449934176057315	-0.00641541419733529	-0.00948062319021928	-0.00335008464262033	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
4	0.00482072463784682	0.0179271546779766	0.0148625759965278	0.0209913965573348	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
5	0.00507856690587297	0.0160574679696706	0.0129927120665507	0.0191219221778131	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
6	0.00588190686865457	0.028343252477993	0.0252800534551278	0.0314059192655632	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
7	0.00590209192712958	0.00449277822817673	0.00142740244981855	0.00755806957411746	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
8	0.00590489101248052	-0.00167304689946357	-0.00473841803499542	0.00139235567804984	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
9	0.00597957901584581	0.0086422217441932	0.00557697405167827	0.0117073070329867	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
10	0.00599012958255059	0.0032481635086334	0.000182769891708717	0.00631349608249615	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
11	0.00621521529300189	0.0150028564125362	0.0119380100011393	0.0180674209342392	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
12	0.00623679357943183	-0.00464524333598864	-0.00771052897859893	-0.00157987039581811	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
13	0.0065890424922764	-0.0187682953501702	-0.0218324347178923	-0.0157038033885171	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
14	0.00672344526317771	0.0115932209456702	0.00852812857990695	0.0146580954658559	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
15	0.00676300806312909	-0.00628989656552665	-0.00935511162617737	-0.00322456330164966	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
16	0.00757574679669455	-0.0285085724403142	-0.0315712088676073	-0.0254454006783502	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
17	0.00758828162678182	0.003540456601644	0.000475066320743799	0.00660578034652094	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
18	0.00761113767648507	-0.00478080028683224	-0.00784608073892586	-0.00171542998978593	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
19	0.00776567689844554	0.0124313807431752	0.00936634223054744	0.0154961856652598	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
20	0.007823556109059	0.00760783870802417	0.00454254920822173	0.0106729852397191	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
21	0.00880763614365955	-0.0313700500499923	-0.0344321344373158	-0.0283073766961142	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
22	0.00886836639162156	-0.00779296172883906	-0.0108580977818162	-0.00472767922930117	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
23	0.00887454486693887	0.00248565374644069	-0.000579746107688769	0.00555100688722627	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
24	0.00892940353881886	0.0074066637662062	0.00434136689738686	0.0104718214470195	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
25	0.00897062232638097	-0.0064201861753686	-0.00948539493566014	-0.00335485676357597	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
26	0.00897322675709354	-0.00161382514081116	-0.00467919742951152	0.00145157747690759	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
27	0.00897322972787761	-5.45048840437416e-05	-0.00311989979952117	0.00301089105576023	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
28	0.00936844643155882	0.019880057477493	0.0168156867926921	0.0229440546980983	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
29	0.00936845058356413	6.44360050185814e-05	-0.00300096002448379	0.00312983082355589	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
30	0.00936896677904246	0.000718467187251329	-0.0023469334183493	0.00378385429049071	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
31	0.0094939984324476	-0.0111817555795926	-0.0142466626905701	-0.00811663835282034	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
32	0.00950176763013652	-0.00278732750548253	-0.00585267293546457	0.000278070307169991	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
33	0.00951696710350618	0.00389864997722253	0.000833264498739201	0.00696396218832724	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
34	0.00961029207689982	0.00966048490022298	0.00659528477100448	0.0127255034940096	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
35	0.00961374512034442	0.00185823679511311	-0.00120716551792728	0.00492360418587556	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
36	0.00965076030797972	0.00608401041473309	0.00301867127589653	0.00914923521917889	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
37	0.00965088459093262	-0.000352537692502069	-0.00341792943560427	0.00271286067594535	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
38	0.00966794441346705	-0.00413035296765989	-0.00719565729900178	-0.00106497101468654	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
39	0.0100826449138538	-0.0203641965185795	-0.023428129470391	-0.0172998810150557	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
40	0.0102424817396882	-0.0126426594118812	-0.0157074461104739	-0.00957763515399447	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-odd
1	0.0090844936052748	0.0953126098964602	0.0922741742826719	0.0983492705442741	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
2	0.010173139707585	-0.0329946376237228	-0.036056386259455	-0.0299322695849605	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
3	0.0102419415836033	-0.00829468975527907	-0.0113597963521175	-0.00522942728458625	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
4	0.0104026664512123	0.0126777310869517	0.00961270922180013	0.0157425147340137	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
5	0.0110090474065961	0.0246248041086915	0.0215610362016335	0.0276881095150777	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
6	0.0118268847795574	0.0285978560662091	0.0255346990966203	0.0316604760272972	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
7	0.011852055298401	0.00501702256661718	0.00195165714471369	0.00808229370449187	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
8	0.0118522841322675	-0.000478366044401358	-0.00354375628465139	0.00258703318592242	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
9	0.0118586822822858	-0.00252945699090011	-0.00559480904669576	0.000535942601431318	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
10	0.0119594909632977	0.0100403525131856	0.00697517175583879	0.0131053445982135	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
11	0.0119698830171796	-0.00322367142003983	-0.00628900470992637	-0.000158277547364041	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
12	0.0120850606303282	-0.010732083203025	-0.0137970247441639	-0.00766693999387438	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
13	0.0126310282744296	-0.0233659503069509	-0.0264294527109573	-0.0203020090194136	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
14	0.012766940175555	0.0116581260919694	0.00859303774260571	0.0147229953764684	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
15	0.0129848676587201	-0.014762367095517	-0.0178269558180757	-0.0116975009998488	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
16	0.0137113491350427	-0.0269533195616202	-0.0300162349795079	-0.0238898979699459	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
17	0.0137249403183117	0.00368662263739586	0.000621234221189357	0.00675194177074482	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
18	0.0146013665326622	-0.0296044969109744	-0.0326669278406888	-0.0265415101027259	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
19	0.014642129967026	-0.00638462465139128	-0.00944983514164191	-0.0033192941778757	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
20	0.0147141240828457	-0.00848493459878529	-0.0115500296229603	-0.00541968012618275	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
21	0.0159857217657509	-0.0356594687700686	-0.0387206316401345	-0.0325976365931312	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
22	0.0161333986096676	-0.0121522365138187	-0.0152170650934298	-0.00908717958732729	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
23	0.0161729226048173	-0.00628681147480463	-0.00935202668337853	-0.00322147812097662	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
24	0.0161762371656916	0.00182059317696571	-0.00124480920686007	0.00488596134595412	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
25	0.0161905426474796	-0.00378225934673848	-0.00684757539187121	-0.000716872221494196	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
26	0.0161905435491474	3.00274637448598e-05	-0.00303536825239604	0.00309542261557067	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
27	0.016261819720682	-0.00844252143357907	-0.0115076190569809	-0.00537726515866177	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
28	0.0165774192748385	0.0177651211926474	0.0147005263042463	0.0208293823211921	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
29	0.0165965344402109	0.00437208927266942	0.00130671134870616	0.00743738503222509	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
30	0.0165975485521447	-0.0010070317048971	-0.00407241457030258	0.00205837008593648	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
31	0.0166270614029689	-0.0054325733245901	-0.00849782724714359	-0.00236721730907833	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
32	0.0167011383973146	-0.00860679837238161	-0.0116718858669574	-0.00554154913965782	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
33	0.0168002791773219	0.00995694590255881	0.00689176081597348	0.0130219438838404	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
34	0.01683923202555	0.00624122128449463	0.00317588660821052	0.00930643867221383	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
35	0.0168418729740624	-0.00162509954497527	-0.00469047161579701	0.00144030306674645	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
36	0.0169190062211906	0.00878255293763698	0.0057173114223347	0.0118476294125324	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
37	0.0169190512839291	0.00021227975989701	-0.00285311753343488	0.00327767306379222	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
38	0.0169209611411499	-0.00138197471493276	-0.00444735131137015	0.00168342785331819	le	WBS	EUROPEAN_NEOLITHIC	chr-all	test-all
